"","book","lc","wc","words.per.line","cover","overlap","wover","title","author","date1_src","date2_src","date_types_src","language_src","language_gen","ocr_score_src","ocr_score_gen","year","year2"
"1575","hn2dby",3206,35220,10.9856519026825,0.846153846153846,0.307692307692308,0.0428735485517417,"Syntax of the Greek language, especially of the Attic dialect, for the use of schools:","Madvig, J. N.","1853","","Single known date/probable date","eng","eng",91,98,1853,NA
"1576","32044018690727",4273,35189,8.23519775333489,0.333333333333333,0.194444444444444,0.0477223427331887,"Liturgies, eastern and western : being a reprint of the texts, either original or translated, of the most representative liturgies of the church, from various sources","Hammond, C. E.","1878","","Single known date/probable date","eng","ell",92,97,1878,NA
"1577","32044073467300",4481,35108,7.83485829056014,0.3,0.224489795918367,0.0842049815636993,"Irrisio gentilium philosophorum. Apologetarum Quadrati, Aristidis, Aristonis, Miltiadis, Melitonis, Apollinaris reliquiae.","Hermias.","1872","","unknown code:","lat","lat",53,82,1872,NA
"1578","hxpp5k",5156,35075,6.80275407292475,0.825670498084291,0.172413793103448,0.0861068848897331,"Fabvlae aesopicae. Ad optimorvm librorvm fidem accvrate editae.","Aesop.","1821","","Single known date/probable date","lat","ell",83,99,1821,NA
"1579","32044083927129",4389,35073,7.99111414900889,0.151515151515152,0.151515151515152,0.0380598513757783,"Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften, Philosophisch-Historische Classe.","","1848","1881","Continuing resource ceased publication (Dead status)","deu","deu",92,93,1848,1881
"1580","hxpp5j",5122,35065,6.845958609918,0.816091954022989,0.174329501915709,0.0815995822792787,"Fabulae Aesopicae,","Aesop.","1829","","Single known date/probable date","lat","ell",84,100,1829,NA
"1581","32044088792700",4984,35019,7.02628410914928,0.0740740740740741,0.0740740740740741,0.0105234007200222,"Historia tēs nēsou Hydras pro tēs Hellēnikēs epanastaseōs tou 1821.","Kriezēs, Geōrgios Dēmētriou.","1860","","Single known date/probable date","ell","ell",83,100,1860,NA
"1582","hn1hbf",10314,34985,3.3919914679077,0.112447095036553,0.0997499038091574,0.0465933971502586,"The Iliad of Homer : with an interlinear translation, for the use of schools and private learners, on the Hamiltonian system","Homer","1888","","Single known date/probable date","eng","eng",91,100,1888,NA
"1583","32044038402202",8434,34960,4.14512686744131,0.0869565217391304,0.0869565217391304,0.0365350618738951,"Ausführliche grammatik der griechischen sprache,","Kühner, Raphael","1869","1872","Multiple dates","deu","deu",92,86,1869,1872
"1584","ah5iz8",4898,34933,7.1320947325439,0.401384083044983,0.175925925925926,0.0629934076666395,"Novum lexicon graeco-latinum in Novum Testimentum. Congessit et variis observationibus philologicis illustravit Ioh. Frieder.","Schleusner, Johann Friedrich","1801","","Single known date/probable date","lat","lat",89,80,1801,NA
"1585","hwshvb",7250,34893,4.8128275862069,0.384615384615385,0.134615384615385,0.0181721004810262,"Schul-grammatik der griechischen sprache.","Gottschick, A[lbert] Fr[iedrich].","1870","","Single known date/probable date","deu","deu",88,91,1870,NA
"1586","hx7d4h",4098,34866,8.50805270863836,0.0555555555555556,0.0555555555555556,0.0102374210411675,"Alvanika ē: Hai treis zōsai dialektoi tēs hellēnikēs glōssēs,","Bellos, Loukas G.","1903","","Single known date/probable date","ell","ell",82,100,1903,NA
"1587","32044057029613",4026,34861,8.65896671634377,0.0869565217391304,0.0869565217391304,0.0206708268330733,"Neotera astike nomothesia.","Greece.","1917","","Single known date/probable date","ell","ell",82,100,1917,NA
"1588","32044041126962",7134,34852,4.88533781889543,0.0373831775700935,0.03,0.0109835741143875,"An intermediate Greek-English lexicon : founded upon the seventh edition of Liddell and Scott's Greek-English lexicon.","Liddell, Henry George","1889","","Single known date/probable date","eng","eng",91,93,1889,NA
"1589","hn2zqf",6053,34848,5.75714521724765,0.25,0.21875,0.0479634987758736,"Ellipses Graecae;","Bos, Lambert","1813","","Single known date/probable date","lat","lat",90,83,1813,NA
"1590","hn3j3x",10106,34801,3.44359786265585,0.125273808282049,0.114425784917075,0.0522148057663214,"The Iliad of Homer : with an interlinear translation : for the use of schools and private learners on the Hamiltonian system","Homer.","1863","","Single known date/probable date","eng","eng",91,100,1863,NA
"1591","hw2je1",4793,34800,7.26058835802212,0.227272727272727,0.136363636363636,0.0589987326478666,"Homeri Carmina cum brevi annotatione,","Homer.","1802","1822","Multiple dates","lat","lat",89,88,1802,1822
"1592","ah5iz4",4890,34769,7.11022494887526,0.372937293729373,0.1796875,0.0675122749590835,"Novum lexicon graeco-latinum in Novum Testimentum. Congessit et variis observationibus philologicis illustravit Ioh. Frieder.","Schleusner, Johann Friedrich","1801","","Single known date/probable date","lat","lat",88,81,1801,NA
"1593","32044102850492",10344,34768,3.36117556071152,0.136209912536443,0.126064139941691,0.0582769647296693,"The Iliad of Homer : with an interlinear translation, for the use of schools and private learners, on the Hamiltonian system","Homer","1888","","Single known date/probable date","eng","eng",91,100,1888,NA
"1594","32044081009748",3905,34676,8.87989756722151,0.115384615384615,0.115384615384615,0.0210084033613445,"Hodēgos tēs Olympias, perigraphē tōn anaskaphōn ...","Kourouniōtēs, Kōnstantinos","1904","","Single known date/probable date","ell","ell",84,100,1904,NA
"1595","hwxrre",3951,34652,8.77043786383194,0.0625,0.0625,0.0113800578034682,"Delectus inscriptionum Graecarum propter dialectum memorabilium.","Cauer, Paul","1877","","Single known date/probable date","lat","ell",86,93,1877,NA
"1596","hxjurt",6149,34646,5.63441209952838,0.272727272727273,0.227272727272727,0.0991360212671688,"The new Phrynichus, being a revised text of the Ecloga of the grammarian Phrynichus,","Phrynichus","1881","","Single known date/probable date","eng","eng",92,98,1881,NA
"1597","32044058163882",7388,34618,4.68570655116405,0.0714285714285714,0.0714285714285714,0.0554897648452039,"Bulletin de correspondance hellénique.","","1877","9999","Continuing resource currently published","fra","fra",89,83,1877,9999
"1598","ah21a1",4193,34555,8.24111614595755,0.55952380952381,0.452380952380952,0.0721356860122404,"Titus von Bostra Studien zu dessen Lukashomilien","Sickenberger, Joseph","1901","","Single known date/probable date","deu","deu",95,90,1901,NA
"1599","hx7aee",4183,34525,8.25364570882142,0.923076923076923,0.230769230769231,0.0370826580226904,"Untersuchungen über griechische Partikeln,","Bäumlein, Wilhelm von","1861","","Single known date/probable date","deu","deu",90,98,1861,NA
"1600","fl1akm",7389,34495,4.66842603870619,0.0714285714285714,0.0714285714285714,0.0553205887328709,"Bulletin de correspondance hellénique.","","1877","9999","Continuing resource currently published","fra","fra",89,84,1877,9999
"1601","hn6ebp",10199,34473,3.38003725855476,0.125,0.125,0.0336215177713737,"Cornelii Schrevelii lexicon manuale Græco-Latinum et Latino-Græcum : studio atque opera Josephi Hill, Joannis Entick, nec non Gulielmi Bowyer, adauctum : in super quoque ad calcem adjectæ sunt sententiæ Græco-Latinæ, quibus omnia gr. ling. primitiva comprehenduntur : item tractatus duo, Alter de resolutione verborum, De articulis alter, uterque perutilis, et æque desideratus.","Schrevel, Cornelis","1808","","Single known date/probable date","lat","lat",78,61,1808,NA
"1602","32044081722688",4189,34464,8.2272618763428,0.55952380952381,0.476190476190476,0.0714876365116273,"Titus von Bostra Studien zu dessen Lukashomilien","Sickenberger, Joseph","1901","","Single known date/probable date","deu","deu",94,90,1901,NA
"1603","32044024773475",4768,34390,7.2126677852349,0.1,0.1,0.0154589371980676,"Aelii Dionysii et Pausaniae Atticistarum fragmenta.","Dionysius, Aelius.","1890","","Single known date/probable date","lat","ell",85,94,1890,NA
"1604","hxjhh1",4163,34344,8.24981984146049,0.923076923076923,0.423076923076923,0.0392868719611021,"Untersuchungen über griechische Partikeln,","Bäumlein, Wilhelm von","1861","","Single known date/probable date","deu","deu",91,98,1861,NA
"1605","32044010689859",3653,34310,9.39228031754722,0.0769230769230769,0.0769230769230769,0.0283776178204331,"Vizantīĭskīĭ vremennik = Byzantina chronika","","1894","1927","Continuing resource ceased publication (Dead status)","rus","rus",92,66,1894,1927
"1606","32044097769475",4863,34297,7.05264240180958,0.380952380952381,0.285714285714286,0.049469964664311,"Corpus juris civilis recognoverunt brevibusque adnotationibus criticis instructum ediderunt D. Albertus et D. Mauritius fratres Kriegelii.","","1861","","Single known date/probable date","lat","lat",92,85,1861,NA
"1607","32044081783748",4650,34225,7.36021505376344,0.08,0.08,0.0123981579879561,"Pragmateia peri metavolōn hypo tōn peristaseōn apivallomenōn eis tēn Orthodoxon Ekklēsian.","Gennadios","1918","","Single known date/probable date","ell","ell",82,100,1918,NA
"1608","32044050822535",3494,34222,9.79450486548369,0.15,0.1,0.0144060283687943,"Ta en Nea Ephesō kata tas archas tēs ethnegersias tou 1281 [sic] tragika symvanta ē Anamnēseis tines tou hierou agōnos kata to prōton etos.","Eirēnidēs, Dēmētrios.","1877","","Single known date/probable date","ell","ell",83,100,1877,NA
"1609","32044088815931",4478,34146,7.62527914247432,0.0952380952380952,0.0952380952380952,0.0129772897429498,"[Gyizōtou Vasinktōn.","Guizot","1851","","Single known date/probable date","ell","ell",82,100,1851,NA
"1610","hn1k82",5127,34143,6.65944997074312,0.380952380952381,0.285714285714286,0.0927301372946207,"Charicles : or, Illustrations of the private life of the ancient Greeks, with notes and excursuses","Becker, W. A.","1895","","Single known date/probable date","eng","eng",91,97,1895,NA
"1611","32044088815733",4891,34121,6.97628296871805,0.103448275862069,0.103448275862069,0.0153102336825141,"To kleidi tou Hellēnos en Amerikē : ētoi ho Hellēn hōs politēs hōs stratiōtēs hōs nautēs : tōn hēnōmenōn politeiōn.","","1917","","Single known date/probable date","ell","ell",78,100,1917,NA
"1612","hnu5sq",3933,34120,8.67531146707348,0.103448275862069,0.103448275862069,0.06858924395947,"Gregor von Nyssa","Gregory","1858","1859","Multiple dates","deu","ell",88,98,1858,1859
"1613","32044024234502",3404,34094,10.0158636897767,0.375,0.333333333333333,0.0390365448504983,"Analecta bollandiana.","","1882","9999","Continuing resource currently published","lat","lat",92,88,1882,9999
"1614","32044089139687",5301,34085,6.42991888322958,0.3,0.2,0.0483418577792444,"Ariōn. Hē mousikē tōn Hellēnōn hōs diesōthē apo tōn archaiotatōn chronōn mechri tēs sēmeron.","Remantas, Adamantios.","1917","","Single known date/probable date","ell","ell",82,99,1917,NA
"1615","hwrhae",5115,34079,6.66256109481916,0.333333333333333,0.238095238095238,0.0927301372946207,"Charicles : or, Illustrations of the private life of the ancient Greeks, with notes and excursuses","Becker, W. A.","1882","","Single known date/probable date","eng","eng",92,98,1882,NA
"1616","32044055052997",6111,34072,5.575519554901,0.0909090909090909,0.0909090909090909,0.014994829369183,"Catalogue des manuscrits grecs de la bibliothèque de l'Escurial,","Miller, E.","1848","","Single known date/probable date","fra","fra",91,76,1848,NA
"1617","32044019358423",8483,34063,4.01544265000589,0.1,0.0689655172413793,0.0161754133716751,"Nea asmata paidagōgika. 10 pt. in 1 vol.","Enning, Julius","1880","1890","Multiple dates","ell","ell",81,100,1880,1890
"1618","32044103161436",4042,34060,8.42652152399802,0.0810810810810811,0.0810810810810811,0.0319720580333154,"Synchrona diplōmatika epeisodia.","Drosos, Dēmētrios I. D.","1908","","Single known date/probable date","ell","ell",84,95,1908,NA
"1619","hxjtqw",5115,34028,6.65259042033236,0.333333333333333,0.238095238095238,0.091604771550754,"Charicles : or, Illustrations of the private life of the ancient Greeks, with notes and excursuses","Becker, W. A.","1882","","Single known date/probable date","eng","eng",91,98,1882,NA
"1620","hw2qop",7450,34024,4.56697986577181,0.295081967213115,0.183673469387755,0.0486234458259325,"A Greek and English lexicon of the New Testament.","Robinson, Edward","1837","","Single known date/probable date","eng","eng",90,86,1837,NA
"1621","hxg97a",7010,33964,4.84507845934379,0.689655172413793,0.448275862068966,0.0508083140877598,"De mundo liber.","Aristotle.","1792","","Single known date/probable date","lat","lat",90,89,1792,NA
"1622","32044088815956",7384,33930,4.59507042253521,0.0606060606060606,0.0606060606060606,0.010171461784365,"Nathan ho sophos.","Lessing, Gotthold Ephraim","1879","","Single known date/probable date","ell","ell",83,100,1879,NA
"1623","32044092863786",4813,33928,7.0492416372325,0.469798657718121,0.389261744966443,0.058936768843477,"Syngramma periodikon.","Hellēnikos Philologikos Syllogos (Istanbul, Turkey)","1863","1911","Continuing resource ceased publication (Dead status)","ell","ell",82,99,1863,1911
"1624","32044054763586",4750,33908,7.13852631578947,0.148936170212766,0.121212121212121,0.0338461538461538,"Dynamis tēs alētheias : alēthinon diēgēma, ponēthen men Anglisti","Scott, Thomas","1825","","Single known date/probable date","ell","ell",80,100,1825,NA
"1625","32044057040008",3601,33788,9.38294918078312,0.08,0.08,0.0480078380143697,"Stoicheia kleronomikou dikaiou ...","Windscheid, Bernhard","1921","","Single known date/probable date","ell","ell",80,100,1921,NA
"1626","32044024122699",4428,33770,7.62646793134598,0.201342281879195,0.201342281879195,0.0458203317457711,"Ho Hippodromos tēs Kōnstantinoupoleōs,","Stamatiadēs, Epameinōndas I.","1868","","Single known date/probable date","ell","ell",86,99,1868,NA
"1627","hnnc59",4104,33677,8.20589668615984,0.692307692307692,0.615384615384615,0.0536037667511771,"Corpus apologetarum Christianorum saeculi secundi","","1861","1881","Multiple dates","und","ell",88,94,1861,1881
"1628","hwyna1",3575,33670,9.41818181818182,0.0964225824482951,0.08,0.0154994701364816,"Phōs eis to thoukydideion erebos. Biblion 1.","Laskaris, Konstantinos Ant.","1922","","Single known date/probable date","ell","ell",84,99,1922,NA
"1629","hnnqrd",4226,33643,7.9609559867487,0.1,0.1,0.0165580890336591,"Ho polemos stēn Ēpeiro","Raptēs, Stamatēs.","1914","","Single known date/probable date","ell","ell",85,100,1914,NA
"1630","hw3ecu",5840,33623,5.75736301369863,0.0825688073394495,0.0540540540540541,0.0201918223119637,"Anthologia graeca sive poetarvm graecorvm lvsvs ex recensione Brunckii ...","","1794","1814","Multiple dates","lat","ell",86,100,1794,1814
"1631","32044020023826",5555,33607,6.04986498649865,0.12,0.12,0.0186676166726042,"Timaei Sophistae Lexicon vocum Platonicarum.","Timaeus","1828","","Single known date/probable date","lat","ell",90,93,1828,NA
"1632","hxj9c3",5053,33402,6.61033049673461,0.146235736597182,0.0888888888888889,0.0391900718484651,"[Homerus I. A-M. : Pamphlet vol.]","","1814","1891","Multiple dates","mul","deu",88,92,1814,1891
"1633","32044089095376",4005,33395,8.33832709113608,0.09375,0.09375,0.058695652173913,"Ho praktikos logos: ē syllogē 10,000 paroimiōn, gnōmikōn kai allōn euphyōn kai glaphyrōn phraseōn tēs hellēnikēs kathomiloumenēs glōssēs,","Kavvadias, Georgios","1876","","Single known date/probable date","ell","ell",80,99,1876,NA
"1634","32044019261429",5388,33375,6.19432071269488,0.7,0.7,0.0325790907186256,"Grammaire du grec vulgaire et traduction en grec vulgaire du traité de Plutarque, Sur l'éducation des enfants,","Sophianos, Nikolaos.","1874","","Single known date/probable date","fra","ell",85,94,1874,NA
"1635","32044037771441",9488,33371,3.51717959527825,0.0869565217391304,0.0833333333333333,0.0365934797072522,"Antiquités helléniques, ou, Répertoire d'inscriptions et d'autres antiquités découvertes depuis l'affranchissement de la Grèce","Rankavēs, Alexandros Rizos","1842","1855","Multiple dates","fra","fra",86,86,1842,1855
"1636","hnu5sr",3813,33327,8.74036191974823,0.233333333333333,0.2,0.0226813917586985,"Gregor von Nyssa","Gregory","1858","1859","Multiple dates","deu","ell",88,99,1858,1859
"1637","32044051130102",3560,33287,9.3502808988764,0.185185185185185,0.185185185185185,0.0266983875231298,"De musica. Nunc primum separatim edidit, e codicibus MSS. recensuit, emendavit, annotavit et commentatus est Albertus Jahnius. Pars i. De musica libri III. Cum brevi annotatione de diagrammatis proprie sic dictis, figuris, scholiis cet. codicum MSS.","Aristides Quintilianus.","1882","","Single known date/probable date","lat","ell",85,90,1882,NA
"1638","32044055335921",3426,33207,9.69264448336252,0.0769230769230769,0.0769230769230769,0.0211788721612656,"Epistolai ē Ta kata tēn epanastasin tēs Hellados kai ta pro autēs symvanta, anekdota politika kai thrēskeutika mystikasymvoulia, ētoi Hetaireiai tēs Asias kai tes Eurōpēs hōs pros tēn Hellada kai tēs Hellados hōs pros heautēn. Syngramma lian periergon.","Kalebras, Panagiōtēs.","1856","","Single known date/probable date","ell","ell",51,100,1856,NA
"1639","32044085162220",3478,33196,9.54456584243818,0.109022201228153,0.104393008974965,0.0985319744946915,"Polybii Historiarum excerpta gnomica, in palimpsesto vaticano LXXIII","Polybius","1846","","Single known date/probable date","grc","ell",82,99,1846,NA
"1640","hwd62s",7796,33164,4.2539763981529,0.08,0.08,0.0116782821623658,"Edmondou Rostan. Syrano de Berzerak. Emmetron hērōikon drama eis praxeis pente.","Rostand, Edmond","1898","","Single known date/probable date","ell","ell",86,100,1898,NA
"1641","32044020903662",5139,33163,6.45320101187001,0.1,0.1,0.0701330108827086,"Oracula Sibyllina.","","1869","","Single known date/probable date","lat","lat",92,93,1869,NA
"1642","ah54uw",3899,33113,8.49269043344447,0.275862068965517,0.275862068965517,0.0264727272727273,"Catenarvm graecarvm catalogvs ;","Karo, Georg Heinrich","1902","","Single known date/probable date","deu","ell",88,76,1902,NA
"1643","hx7abn",4317,33112,7.67014130182997,0.285714285714286,0.285714285714286,0.0173447537473233,"Pathologiae Graeci sermonis elementa","Lobeck, Chr. August","1853","1862","Multiple dates","lat","lat",92,92,1853,1862
"1644","32044105523146",4615,32975,7.14517876489708,0.0952380952380952,0.0952380952380952,0.0152091254752852,"Tesauru de Monumente istorice pentru Romania : Atâtu din vechiu tiparite câtu si manuscripte cea mai mare parte straine.","","1862","9999","Continuing resource status unknown","ron","ron",89,80,1862,9999
"1645","32044010688075",4645,32945,7.09257265877287,0.0909090909090909,0.0909090909090909,0.0385641025641026,"Die Handschriften und Classen der Aristophanesscholien : Mitteilungen und Untersuchungen","Zacher, Konrad","1888","","Single known date/probable date","deu","deu",91,96,1888,NA
"1646","hne4ma",4067,32935,8.09810671256454,0.08,0.08,0.0137146192004669,"Ta Stena tēs Kresonas, kai hē machē tou Simitlē.","Kamēlaropoulos, Ch. G.","1914","","Single known date/probable date","ell","ell",80,100,1914,NA
"1647","32044081380230",3191,32845,10.2930115951113,0.166666666666667,0.125,0.0517403574788335,"De comparativis et superlativis apud poetas Graecorum epicos omnibusque quae in eorum similitudinem incurrunt, ut thesiteros, arioteros deque adverbiis ut anōterō, prōterō","Seidel","1862","","Single known date/probable date","lat","deu",88,92,1862,NA
"1648","hwlz4y",4204,32785,7.79852521408183,0.0869565217391304,0.0869565217391304,0.011403304631138,"Hoi Hellēnes tēs Amerikēs hopōs tous eida","Sarantopoulou Oikonomidou, Maria.","1916","","Single known date/probable date","ell","ell",70,98,1916,NA
"1649","32044010127074",4120,32767,7.95315533980583,0.0833333333333333,0.0833333333333333,0.0139563106796117,"In Platonis Cratlyum commentaria","Proclus","1908","","Single known date/probable date","grc","ell",86,94,1908,NA
"1650","hw2qx0",7058,32745,4.63941626523094,0.285714285714286,0.115942028985507,0.0964100248363062,"Francisci Vigeri De praecipuis graecae dictionis idiotismis libellus","Viger, François","1766","","Single known date/probable date","lat","lat",89,85,1766,NA
"1651","hxjtt7",4576,32737,7.15406468531468,0.0909090909090909,0.0909090909090909,0.0385641025641026,"Die Handschriften und Classen der Aristophanesscholien : Mitteilungen und Untersuchungen","Zacher, Konrad","1888","","Single known date/probable date","deu","ell",91,96,1888,NA
"1652","hxg95k",5868,32713,5.57481254260395,0.103448275862069,0.103448275862069,0.0914234663490173,"Auctores graeci minores ...","","1796","","Single known date/probable date","lat","lat",90,92,1796,NA
"1653","32044094003787",4177,32702,7.82906392147474,0.227272727272727,0.181818181818182,0.0309364548494983,"Catalogo di manoscritti greci esistenti nelle biblioteche italiane","Martini, Emidio","1893","1902","Multiple dates","ita","ell",0,83,1893,1902
"1654","ah5evu",2947,32693,11.0936545639634,0.285714285714286,0.19047619047619,0.0241835691612417,"Die Philosophie der Griechen in ihrer geschichtlichen Entwicklung","Zeller, Richard","1879","1909","Multiple dates","deu","deu",94,95,1879,1909
"1655","hwsghs",6833,32560,4.76511049319479,0.136363636363636,0.0909090909090909,0.0147857842700632,"An English-Greek lexicon","Yonge, Charles Duke","1887","","Single known date/probable date","eng","eng",91,99,1887,NA
"1656","hndhc9",3712,32541,8.76643318965517,0.0517241379310345,0.0517241379310345,0.0132610006027728,"Ta lechthenta en tē Voulē epi tou ethnikou zētēmatos : kata ta etē 1915 & 1916 hypo tou Nik. P. Dēmētrakopoulou.","Epitrope Vouleutōn Proodeutikōn (Greece).","1919","","Single known date/probable date","ell","ell",82,100,1919,NA
"1657","32044012229662",4402,32512,7.38573375738301,0.487179487179487,0.461538461538462,0.0948671382144905,"Aristophanes and others","Richards, Herbert Paul","1909","","Single known date/probable date","eng","eng",43,76,1909,NA
"1658","hwaci9",2925,32320,11.0495726495726,0.453292496171516,0.19047619047619,0.0241566686393716,"Die Philosophie der Griechen in ihrer geschichtlichen Entwicklung","Zeller, Eduard","1892","","Single known date/probable date","deu","deu",95,95,1892,NA
"1659","hn4yhs",3790,32313,8.52585751978892,0.781065088757396,0.680473372781065,0.0946362101921508,"Apparatus criticus et exegeticus ad Demosthenem,Vinc.Obsopoei,Hier.Wolfii,Jo. Taylorii et J.J.Ruskii annotationes tenens. Aliorum et suis annotationibus auctum edidit Schaefer.","Schäfer, Gottfried Heinrich","1824","1833","Multiple dates","lat","lat",90,86,1824,1833
"1660","32044098410954",4338,32284,7.44213923467036,0.26530612244898,0.26530612244898,0.0590600701326422,"Sacrorum Bibliorum fragmenta copto-sahidica Musei Borgiani iussu et sumptibus S. Congregationis de propaganda fide studio p. Augustini Ciasca ... edita ...","","1885","1904","Multiple dates","cop","ell",59,91,1885,1904
"1661","32044088787742",4278,32260,7.5409069658719,0.115384615384615,0.115384615384615,0.0384781668828361,"Akty russkago na svi͡atom Aḟoni͡e mnastyri͡a Sv. Velikomuchenika i T͡Si͡eliteli͡a Panteleimona = Acta, praesertim Graeca, Rossici in monte Athos monasterii.","","1873","","Single known date/probable date","rus","rus",91,59,1873,NA
"1662","hnjvh1",4318,32249,7.46850393700787,0.0645161290322581,0.0645161290322581,0.0110837438423645,"Syllogē hērōikōn Krētikōn asmatōn eis tēn dēmōdē glōssan meta exēgētikōn sēmeiōseōn kai eikonōn.","Phaphoutakēs, Paulos I.","1889","","Single known date/probable date","ell","ell",77,100,1889,NA
"1663","32044088809132",4247,32246,7.59265363786202,0.0952380952380952,0.0952380952380952,0.0195406239286939,"Vivlos gynaikōn, me poiētikon prologon Kōstē Palama.","Nirvanas, Paulos.","1921","","Single known date/probable date","ell","ell",84,100,1921,NA
"1664","32044024265191",5718,32243,5.63885974116824,0.111111111111111,0.111111111111111,0.0233494363929147,"Horapollinis Niloi Hieroglyphica.","Horapollo.","1835","","Single known date/probable date","lat","lat",92,90,1835,NA
"1665","32044085171429",3634,32232,8.8695652173913,0.107142857142857,0.107142857142857,0.0340836012861736,"Codicis Ambrosiani 222 : Scholia in Theocritum","","1867","","Single known date/probable date","lat","ell",85,99,1867,NA
"1666","32044081783250",3659,32201,8.80049193768789,0.0416666666666667,0.0416666666666667,0.0132840087439045,"Peri tōn mystēriōn tēs metanoias kai tou euchelaiou kata to dikaion tēs orthodoxou anatolikēs ekklēsias.","Pallēs, Kōnstantinos M.","1905","","Single known date/probable date","ell","ell",85,95,1905,NA
"1667","32044100083997",4078,32201,7.89627268268759,0.2,0.2,0.037037037037037,"Zapiski klassicheskago otdi︠e︡lenii︠a︡ Imperatorskago russkago arkheologicheskago obshchestva.","","1904","1917","Continuing resource ceased publication (Dead status)","rus","rus",85,64,1904,1917
"1668","hnqkds",3635,32197,8.85749656121045,0.15,0.1,0.0150891632373114,"Paramythia danika,","Andersen, H. C.","1884","","Single known date/probable date","ell","ell",82,100,1884,NA
"1669","32044080977515",3794,32166,8.4781233526621,0.0952380952380952,0.0952380952380952,0.0117096018735363,"Historikē ekthesis tōn Praxeōn tēs en Athēnais Archaiologikēs hetairias apo tēs hidryseōs autēs to 1837 mechri tou 1879","Kastorchēs, Euthymios","1879","","Single known date/probable date","ell","ell",80,99,1879,NA
"1670","hwns3h",4200,32147,7.65404761904762,0.136363636363636,0.136363636363636,0.0182587986239746,"Kallinikos III [i.e., [ho] Tritos], patriarchēs Kōnstantinoupoleōs.","Dyobouniōtēs, Kōnstantinos Iōannou","1915","","Single known date/probable date","ell","ell",83,100,1915,NA
"1671","hxj97w",4113,32131,7.81205932409434,0.238095238095238,0.19047619047619,0.0766229159276339,"Hesychii Milesii Opuscula duo quae supersunt; I. De hominibus doctrina et eruditione claris. II. De originibus urbis Constantinopoleos et cardinalis Bessarionis Epistola de educandis filiis Ioann. Palaeologi lingua graeca vulgari scripta, graece et latine;","Hesychius","1820","","Single known date/probable date","lat","lat",92,94,1820,NA
"1672","hwrmrt",4470,32108,7.18299776286353,0.905882352941176,0.741176470588235,0.0966102596849723,"Archiv für philologie und paedagogik ... 1.-19. bd.","","1831","1854","Continuing resource ceased publication (Dead status)","deu","deu",95,93,1831,1854
"1673","32044088796610",3905,32087,8.2169014084507,0.130434782608696,0.130434782608696,0.0182679296346414,"Oikogeneia Mamōna. Historikē kai genealogikē meletē tēs Oikogeneias Mamōna apo tēs emphaniseōs eutēs en tē historia mechri sēmeron, 1248-1902,","Mēliarakēs, Antōnios.","1902","","Single known date/probable date","ell","ell",83,95,1902,NA
"1674","32044088807573",3530,32068,9.08441926345609,0.0909090909090909,0.0909090909090909,0.0111140513363324,"Hoi kyrioi N.G. Politēs kai S.P. Lampros, hōs kritai tēs geōgraphias mou, en tō diagōnismō tou etous 1894.","Mētsopoulos, K. M.","1895","","Single known date/probable date","ell","ell",80,97,1895,NA
"1675","32044019415231",5475,32021,5.84858447488585,0.380952380952381,0.285714285714286,0.016736219787863,"Nea hodēgos ē Encheiridior peri kliseōs, orthographias kai syntaxeōs tōn oktō tou logou merōn. Syllegen ek diaphorōn enkritōn grammatikōn ... Meros prōton.","Leontopoulos, Iōannēs.","1828","","Single known date/probable date","ell","ell",84,100,1828,NA
"1676","ml1d4h",4330,31991,7.38822170900693,0.0740740740740741,0.0740740740740741,0.0121596616441977,"Theōrētikon tēs ekklesiastikēs mousikes.","Agathoklēs, Panagiōtēs.","1855","","Single known date/probable date","ell","ell",79,99,1855,NA
"1677","hxjhci",5847,31951,5.46451171540961,0.4,0.3,0.050235017626322,"A Manual of Greek historical inscriptions,","","1901","","Single known date/probable date","eng","eng",92,96,1901,NA
"1678","hn8xl2",5839,31891,5.46172289775647,0.0689655172413793,0.0689655172413793,0.050235017626322,"A Manual of Greek historical inscriptions,","","1901","","Single known date/probable date","eng","eng",92,96,1901,NA
"1679","32044020163408",4271,31882,7.46476235073753,0.173913043478261,0.173913043478261,0.0965049556598852,"Fabulae cum lectionibus et scholiis codicis medicei et in Agamemnonem codicis florentini ab Hieronymo Vitelli denuo collatis.","Aeschylus.","1885","","Single known date/probable date","lat","ell",88,94,1885,NA
"1680","hn8xl3",5792,31874,5.50310773480663,0.4,0.314285714285714,0.050235017626322,"A Manual of Greek historical inscriptions,","","1901","","Single known date/probable date","eng","eng",91,95,1901,NA
"1681","hnpjpi",3544,31838,8.98363431151242,0.1,0.1,0.0705857564264644,"Iakōvou Polyla Diēgēmata kai alla peza,","Polylas, Iakōvos","1916","","Single known date/probable date","ell","ell",80,100,1916,NA
"1682","32044098926819",6355,31823,5.00755310778914,0.0689655172413793,0.0689655172413793,0.0222546053569449,"Bulletin de correspondance hellénique.","","1877","9999","Continuing resource currently published","fra","fra",89,87,1877,9999
"1683","hwadvw",2895,31799,10.9841105354059,0.454823889739663,0.147058823529412,0.0310875274695825,"Die Philosophie der Griechen in ihrer geschichtlichen Entwicklung","Zeller, Eduard","1879","1892","Multiple dates","deu","deu",95,95,1879,1892
